Database name	PTHTS example
Database link	local
Evaluation signature	synthetic-Experiment_090826_1
Plate Name	Example plate
Barcode	EXAMPLE-0001
Measurement	Experiment_090826_1
Evaluation	Evaluation1
Export type	Objects
Population	Cells
[Data]
Row	Column	Plane	Timepoint	Field	Object No	X	Y	Bounding Box	Position X [µm]	Position Y [µm]	Cells - Intensity Cell Alexa 488 Mean	Cells - Cell Area [µm²]	Cells - Cell Roundness	Compound	Concentration	Cell Type
3	3	1	9	2	14	758	696	[738, 687, 778, 706]	454.8	417.9	3060.89	273.6	0.97	Vehicle		Example cells
3	3	1	9	2	15	765	348	[746, 337, 784, 360]	459.0	209.1	2905.44	314.64	0.84	Vehicle		Example cells
3	3	1	9	2	16	247	478	[236, 458, 258, 499]	148.2	287.1	2965.31	324.72	0.827	Vehicle		Example cells
3	3	1	9	2	17	631	647	[611, 628, 651, 666]	378.6	388.2	3185.69	547.2	0.98	Vehicle		Example cells
3	3	1	9	2	18	804	106	[721, 23, 888, 190]	482.7	63.9	3301.24	10040.04	0.923	Vehicle		Example cells
3	3	1	9	2	19	702	790	[686, 771, 718, 809]	421.2	474.0	4248.68	437.76	0.771	Vehicle		Example cells
3	3	1	9	2	20	827	365	[812, 345, 843, 385]	496.5	219.0	3621.83	446.4	0.684	Vehicle		Example cells
3	3	1	9	2	21	774	170	[764, 155, 785, 185]	464.7	102.0	3108.61	226.8	0.665	Vehicle		Example cells
3	3	1	9	2	22	585	487	[574, 471, 597, 503]	351.3	292.2	2553.09	264.96	0.817	Vehicle		Example cells
3	3	1	9	2	23	78	407	[62, 397, 94, 417]	46.8	244.2	4359.25	230.4	0.725	Vehicle		Example cells
3	3	1	9	2	24	273	183	[253, 165, 294, 201]	164.1	109.8	3244.25	531.36	0.787	Vehicle		Example cells
3	3	1	10	1	1	303	754	[294, 745, 313, 764]	182.1	452.7	2577.37	129.96	0.839	Vehicle		Example cells
3	3	1	10	1	2	673	585	[656, 573, 690, 597]	403.8	351.0	3312.25	293.76	0.922	Vehicle		Example cells
3	3	1	10	1	3	435	191	[424, 180, 446, 202]	261.0	114.6	4255.98	174.24	0.807	Vehicle		Example cells
3	3	1	10	1	4	286	849	[267, 835, 306, 863]	171.9	509.4	3020.06	393.12	0.906	Vehicle		Example cells
3	3	1	10	1	5	204	85	[187, 67, 221, 104]	122.4	51.3	2935.54	452.88	0.91	Vehicle		Example cells
3	3	1	10	1	6	309	412	[297, 394, 321, 431]	185.4	247.5	3500.54	319.68	0.961	Vehicle		Example cells
3	3	1	10	1	7	219	339	[204, 319, 234, 360]	131.4	203.7	3281.52	442.8	0.885	Vehicle		Example cells
3	3	1	10	1	8	161	532	[150, 517, 172, 547]	96.6	319.2	3567.86	237.6	0.702	Vehicle		Example cells
3	3	1	10	1	9	160	823	[149, 805, 171, 841]	96.0	493.8	2914.39	285.12	0.583	Vehicle		Example cells
3	3	1	10	1	10	497	170	[483, 152, 512, 189]	298.5	102.3	3873.82	386.28	0.863	Vehicle		Example cells
3	3	1	10	1	11	746	543	[729, 527, 764, 560]	447.9	326.1	3315.01	415.8	0.872	Vehicle		Example cells
3	3	1	10	1	12	280	794	[263, 784, 297, 805]	168.0	476.7	3171.86	257.04	0.962	Vehicle		Example cells
3	3	1	10	1	13	118	472	[102, 458, 135, 487]	71.1	283.5	2349.94	344.52	0.787	Vehicle		Example cells
3	3	1	10	1	14	292	256	[279, 239, 306, 274]	175.5	153.9	3190.49	340.2	0.556	Vehicle		Example cells
3	3	1	10	1	15	642	372	[622, 363, 662, 381]	385.2	223.2	5451.27	259.2	0.568	Vehicle		Example cells
3	3	1	10	1	16	138	312	[126, 301, 150, 323]	82.8	187.2	4818.44	190.08	0.631	Vehicle		Example cells
3	3	1	10	1	17	460	368	[449, 357, 472, 380]	276.3	221.1	2899.45	190.44	0.98	Vehicle		Example cells
3	3	1	10	1	18	271	229	[258, 214, 284, 244]	162.6	137.4	3517.56	280.8	0.745	Vehicle		Example cells
3	3	1	10	1	19	331	417	[322, 403, 341, 431]	198.9	250.2	4395.95	191.52	0.812	Vehicle		Example cells
3	3	1	10	1	20	436	747	[423, 728, 449, 766]	261.6	448.2	3627.06	355.68	0.662	Vehicle		Example cells
3	3	1	10	1	21	848	365	[832, 351, 865, 379]	509.1	219.0	4056.06	332.64	0.745	Vehicle		Example cells
3	3	1	10	1	22	791	285	[774, 272, 808, 299]	474.6	171.3	3175.06	330.48	0.631	Vehicle		Example cells
3	3	1	10	1	23	233	489	[217, 470, 249, 508]	139.8	293.4	3103.75	437.76	0.611	Vehicle		Example cells
3	3	1	10	1	24	192	315	[181, 304, 203, 327]	115.2	189.3	4451.27	182.16	0.891	Vehicle		Example cells
3	3	1	10	2	1	47	823	[32, 812, 62, 835]	28.2	494.1	3163.92	248.4	0.893	Vehicle		Example cells
3	3	1	10	2	2	378	538	[363, 519, 394, 558]	227.1	323.1	4286.27	435.24	0.575	Vehicle		Example cells
3	3	1	10	2	3	744	244	[733, 228, 756, 260]	446.7	146.4	4036.25	264.96	0.914	Vehicle		Example cells
3	3	1	10	2	4	627	497	[610, 482, 644, 513]	376.2	298.5	4385.39	379.44	0.649	Vehicle		Example cells
3	3	1	10	2	5	132	691	[112, 678, 153, 705]	79.5	414.9	3238.35	398.52	0.808	Vehicle		Example cells
3	3	1	10	2	6	122	855	[105, 840, 139, 871]	73.2	513.3	3077.81	379.44	0.581	Vehicle		Example cells
3	3	1	10	2	7	52	638	[40, 618, 65, 658]	31.5	382.8	3439.02	360.0	0.955	Vehicle		Example cells
3	3	1	10	2	8	627	245	[611, 230, 643, 261]	376.2	147.3	3817.3	357.12	0.82	Vehicle		Example cells
3	3	1	10	2	9	368	179	[350, 165, 386, 194]	220.8	107.7	3594.86	375.84	0.978	Vehicle		Example cells
3	3	1	10	2	10	291	483	[282, 474, 301, 492]	174.9	289.8	5388.41	123.12	0.662	Vehicle		Example cells
3	3	1	10	2	11	856	670	[838, 651, 874, 689]	513.6	402.0	3037.28	492.48	0.819	Vehicle		Example cells
3	3	1	10	2	12	753	443	[733, 426, 773, 461]	451.8	266.1	4347.18	504.0	0.826	Vehicle		Example cells
3	3	1	10	2	13	725	502	[714, 482, 736, 523]	435.0	301.5	3817.73	324.72	0.615	Vehicle		Example cells
3	3	1	10	2	14	758	696	[738, 687, 778, 706]	454.8	417.9	3059.8	273.6	0.67	Vehicle		Example cells
3	3	1	10	2	15	765	348	[746, 337, 784, 360]	459.0	209.1	2879.64	314.64	0.657	Vehicle		Example cells
3	3	1	10	2	16	247	478	[236, 458, 258, 499]	148.2	287.1	2944.7	324.72	0.675	Vehicle		Example cells
3	3	1	10	2	17	631	647	[611, 628, 651, 666]	378.6	388.2	3166.09	547.2	0.659	Vehicle		Example cells
3	3	1	10	2	18	804	106	[721, 23, 888, 190]	482.7	63.9	3305.39	10040.04	0.598	Vehicle		Example cells
3	3	1	10	2	19	702	790	[686, 771, 718, 809]	421.2	474.0	4239.84	437.76	0.978	Vehicle		Example cells
3	3	1	10	2	20	827	365	[812, 345, 843, 385]	496.5	219.0	3608.22	446.4	0.671	Vehicle		Example cells
3	3	1	10	2	21	774	170	[764, 155, 785, 185]	464.7	102.0	3006.6	226.8	0.776	Vehicle		Example cells
3	3	1	10	2	22	585	487	[574, 471, 597, 503]	351.3	292.2	2551.91	264.96	0.745	Vehicle		Example cells
3	3	1	10	2	23	78	407	[62, 397, 94, 417]	46.8	244.2	4266.28	230.4	0.839	Vehicle		Example cells
3	3	1	10	2	24	273	183	[253, 165, 294, 201]	164.1	109.8	3238.28	531.36	0.887	Vehicle		Example cells
3	3	1	11	1	1	303	754	[294, 745, 313, 764]	182.1	452.7	2575.56	129.96	0.967	Vehicle		Example cells
3	3	1	11	1	2	673	585	[656, 573, 690, 597]	403.8	351.0	3310.07	293.76	0.662	Vehicle		Example cells
3	3	1	11	1	3	435	191	[424, 180, 446, 202]	261.0	114.6	3856.58	174.24	0.842	Vehicle		Example cells
3	3	1	11	1	4	286	849	[267, 835, 306, 863]	171.9	509.4	3012.31	393.12	0.616	Vehicle		Example cells
3	3	1	11	1	5	204	85	[187, 67, 221, 104]	122.4	51.3	2882.19	452.88	0.753	Vehicle		Example cells
3	3	1	11	1	6	309	412	[297, 394, 321, 431]	185.4	247.5	3471.81	319.68	0.964	Vehicle		Example cells
3	3	1	11	1	7	219	339	[204, 319, 234, 360]	131.4	203.7	3256.16	442.8	0.775	Vehicle		Example cells
3	3	1	11	1	8	161	532	[150, 517, 172, 547]	96.6	319.2	3568.31	237.6	0.696	Vehicle		Example cells
3	3	1	11	1	9	160	823	[149, 805, 171, 841]	96.0	493.8	2889.44	285.12	0.666	Vehicle		Example cells
3	3	1	11	1	10	497	170	[483, 152, 512, 189]	298.5	102.3	3860.46	386.28	0.811	Vehicle		Example cells
3	3	1	11	1	11	746	543	[729, 527, 764, 560]	447.9	326.1	3046.25	415.8	0.721	Vehicle		Example cells
3	3	1	11	1	12	280	794	[263, 784, 297, 805]	168.0	476.7	3172.91	257.04	0.727	Vehicle		Example cells
3	3	1	11	1	13	118	472	[102, 458, 135, 487]	71.1	283.5	2346.25	344.52	0.877	Vehicle		Example cells
3	3	1	11	1	14	292	256	[279, 239, 306, 274]	175.5	153.9	2886.31	340.2	0.655	Vehicle		Example cells
3	3	1	11	1	15	642	372	[622, 363, 662, 381]	385.2	223.2	4864.45	259.2	0.785	Vehicle		Example cells
3	3	1	11	1	16	138	312	[126, 301, 150, 323]	82.8	187.2	4798.35	190.08	0.667	Vehicle		Example cells
3	3	1	11	1	17	460	368	[449, 357, 472, 380]	276.3	221.1	2900.9	190.44	0.551	Vehicle		Example cells
3	3	1	11	1	18	271	229	[258, 214, 284, 244]	162.6	137.4	3508.46	280.8	0.921	Vehicle		Example cells
3	3	1	11	1	19	331	417	[322, 403, 341, 431]	198.9	250.2	4361.9	191.52	0.627	Vehicle		Example cells
3	3	1	11	1	20	436	747	[423, 728, 449, 766]	261.6	448.2	3585.33	355.68	0.949	Vehicle		Example cells
3	3	1	11	1	21	848	365	[832, 351, 865, 379]	509.1	219.0	4032.22	332.64	0.916	Vehicle		Example cells
3	3	1	11	1	22	791	285	[774, 272, 808, 299]	474.6	171.3	3197.94	330.48	0.961	Vehicle		Example cells
3	3	1	11	1	23	233	489	[217, 470, 249, 508]	139.8	293.4	3089.19	437.76	0.912	Vehicle		Example cells
3	3	1	11	1	24	192	315	[181, 304, 203, 327]	115.2	189.3	4388.8	182.16	0.569	Vehicle		Example cells
3	3	1	11	2	1	47	823	[32, 812, 62, 835]	28.2	494.1	3158.12	248.4	0.633	Vehicle		Example cells
3	3	1	11	2	2	378	538	[363, 519, 394, 558]	227.1	323.1	4237.24	435.24	0.844	Vehicle		Example cells
3	3	1	11	2	3	744	244	[733, 228, 756, 260]	446.7	146.4	4035.59	264.96	0.709	Vehicle		Example cells
3	3	1	11	2	4	627	497	[610, 482, 644, 513]	376.2	298.5	4353.18	379.44	0.959	Vehicle		Example cells
3	3	1	11	2	5	132	691	[112, 678, 153, 705]	79.5	414.9	2949.89	398.52	0.892	Vehicle		Example cells
3	3	1	11	2	6	122	855	[105, 840, 139, 871]	73.2	513.3	3089.75	379.44	0.781	Vehicle		Example cells
3	3	1	11	2	7	52	638	[40, 618, 65, 658]	31.5	382.8	3409.51	360.0	0.629	Vehicle		Example cells
3	3	1	11	2	8	627	245	[611, 230, 643, 261]	376.2	147.3	3801.01	357.12	0.843	Vehicle		Example cells
3	3	1	11	2	9	368	179	[350, 165, 386, 194]	220.8	107.7	3593.18	375.84	0.904	Vehicle		Example cells
3	3	1	11	2	10	291	483	[282, 474, 301, 492]	174.9	289.8	5339.4	123.12	0.627	Vehicle		Example cells
3	3	1	11	2	11	856	670	[838, 651, 874, 689]	513.6	402.0	2996.28	492.48	0.749	Vehicle		Example cells
3	3	1	11	2	12	753	443	[733, 426, 773, 461]	451.8	266.1	3994.78	504.0	0.765	Vehicle		Example cells
3	3	1	11	2	13	725	502	[714, 482, 736, 523]	435.0	301.5	3385.19	324.72	0.709	Vehicle		Example cells
3	3	1	11	2	14	758	696	[738, 687, 778, 706]	454.8	417.9	3059.32	273.6	0.634	Vehicle		Example cells
3	3	1	11	2	15	765	348	[746, 337, 784, 360]	459.0	209.1	2885.27	314.64	0.693	Vehicle		Example cells
3	3	1	11	2	16	247	478	[236, 458, 258, 499]	148.2	287.1	2933.78	324.72	0.67	Vehicle		Example cells
3	3	1	11	2	17	631	647	[611, 628, 651, 666]	378.6	388.2	3161.92	547.2	0.746	Vehicle		Example cells
3	3	1	11	2	18	804	106	[721, 23, 888, 190]	482.7	63.9	3288.7	10040.04	0.839	Vehicle		Example cells
3	3	1	11	2	19	702	790	[686, 771, 718, 809]	421.2	474.0	4245.28	437.76	0.968	Vehicle		Example cells
3	3	1	11	2	20	827	365	[812, 345, 843, 385]	496.5	219.0	3597.27	446.4	0.811	Vehicle		Example cells
3	3	1	11	2	21	774	170	[764, 155, 785, 185]	464.7	102.0	2979.74	226.8	0.56	Vehicle		Example cells
3	3	1	11	2	22	585	487	[574, 471, 597, 503]	351.3	292.2	2567.82	264.96	0.868	Vehicle		Example cells
3	3	1	11	2	23	78	407	[62, 397, 94, 417]	46.8	244.2	4232.65	230.4	0.768	Vehicle		Example cells
3	3	1	11	2	24	273	183	[253, 165, 294, 201]	164.1	109.8	3223.77	531.36	0.688	Vehicle		Example cells
3	3	1	12	1	1	303	754	[294, 745, 313, 764]	182.1	452.7	2590.83	129.96	0.966	Vehicle		Example cells
3	3	1	12	1	2	673	585	[656, 573, 690, 597]	403.8	351.0	3277.96	293.76	0.817	Vehicle		Example cells
3	3	1	12	1	3	435	191	[424, 180, 446, 202]	261.0	114.6	3683.48	174.24	0.897	Vehicle		Example cells
3	3	1	12	1	4	286	849	[267, 835, 306, 863]	171.9	509.4	2992.1	393.12	0.675	Vehicle		Example cells
3	3	1	12	1	5	204	85	[187, 67, 221, 104]	122.4	51.3	2857.08	452.88	0.772	Vehicle		Example cells
3	3	1	12	1	6	309	412	[297, 394, 321, 431]	185.4	247.5	3465.67	319.68	0.891	Vehicle		Example cells
3	3	1	12	1	7	219	339	[204, 319, 234, 360]	131.4	203.7	3232.7	442.8	0.75	Vehicle		Example cells
3	3	1	12	1	8	161	532	[150, 517, 172, 547]	96.6	319.2	3567.38	237.6	0.822	Vehicle		Example cells
3	3	1	12	1	9	160	823	[149, 805, 171, 841]	96.0	493.8	2906.11	285.12	0.633	Vehicle		Example cells
3	3	1	12	1	10	497	170	[483, 152, 512, 189]	298.5	102.3	3853.25	386.28	0.896	Vehicle		Example cells
3	3	1	12	1	11	746	543	[729, 527, 764, 560]	447.9	326.1	2934.56	415.8	0.792	Vehicle		Example cells
3	3	1	12	1	12	280	794	[263, 784, 297, 805]	168.0	476.7	3173.62	257.04	0.699	Vehicle		Example cells
3	3	1	12	1	13	118	472	[102, 458, 135, 487]	71.1	283.5	2332.31	344.52	0.837	Vehicle		Example cells
3	3	1	12	1	14	292	256	[279, 239, 306, 274]	175.5	153.9	2710.13	340.2	0.929	Vehicle		Example cells
3	3	1	12	1	15	642	372	[622, 363, 662, 381]	385.2	223.2	4632.47	259.2	0.747	Vehicle		Example cells
3	3	1	12	1	16	138	312	[126, 301, 150, 323]	82.8	187.2	4795.19	190.08	0.603	Vehicle		Example cells
3	3	1	12	1	17	460	368	[449, 357, 472, 380]	276.3	221.1	2895.34	190.44	0.86	Vehicle		Example cells
3	3	1	12	1	18	271	229	[258, 214, 284, 244]	162.6	137.4	3503.38	280.8	0.682	Vehicle		Example cells
3	3	1	12	1	19	331	417	[322, 403, 341, 431]	198.9	250.2	4373.0	191.52	0.812	Vehicle		Example cells
3	3	1	12	1	20	436	747	[423, 728, 449, 766]	261.6	448.2	3592.18	355.68	0.89	Vehicle		Example cells
3	3	1	12	1	21	848	365	[832, 351, 865, 379]	509.1	219.0	4042.65	332.64	0.715	Vehicle		Example cells
3	3	1	12	1	22	791	285	[774, 272, 808, 299]	474.6	171.3	3189.03	330.48	0.694	Vehicle		Example cells
3	3	1	12	1	23	233	489	[217, 470, 249, 508]	139.8	293.4	3096.22	437.76	0.978	Vehicle		Example cells
3	3	1	12	1	24	192	315	[181, 304, 203, 327]	115.2	189.3	4349.5	182.16	0.945	Vehicle		Example cells
3	3	1	12	2	1	47	823	[32, 812, 62, 835]	28.2	494.1	3146.51	248.4	0.704	Vehicle		Example cells
3	3	1	12	2	2	378	538	[363, 519, 394, 558]	227.1	323.1	4226.51	435.24	0.719	Vehicle		Example cells
3	3	1	12	2	3	744	244	[733, 228, 756, 260]	446.7	146.4	4029.19	264.96	0.969	Vehicle		Example cells
3	3	1	12	2	4	627	497	[610, 482, 644, 513]	376.2	298.5	4326.51	379.44	0.687	Vehicle		Example cells
3	3	1	12	2	5	132	691	[112, 678, 153, 705]	79.5	414.9	2773.1	398.52	0.684	Vehicle		Example cells
3	3	1	12	2	6	122	855	[105, 840, 139, 871]	73.2	513.3	3077.99	379.44	0.965	Vehicle		Example cells
3	3	1	12	2	7	52	638	[40, 618, 65, 658]	31.5	382.8	3405.24	360.0	0.65	Vehicle		Example cells
3	3	1	12	2	8	627	245	[611, 230, 643, 261]	376.2	147.3	3790.92	357.12	0.766	Vehicle		Example cells
3	3	1	12	2	9	368	179	[350, 165, 386, 194]	220.8	107.7	3581.21	375.84	0.961	Vehicle		Example cells
3	3	1	12	2	10	291	483	[282, 474, 301, 492]	174.9	289.8	5339.9	123.12	0.612	Vehicle		Example cells
3	3	1	12	2	11	856	670	[838, 651, 874, 689]	513.6	402.0	2991.02	492.48	0.651	Vehicle		Example cells
3	3	1	12	2	12	753	443	[733, 426, 773, 461]	451.8	266.1	3762.88	504.0	0.656	Vehicle		Example cells
3	3	1	12	2	13	725	502	[714, 482, 736, 523]	435.0	301.5	3110.22	324.72	0.929	Vehicle		Example cells
3	3	1	12	2	14	758	696	[738, 687, 778, 706]	454.8	417.9	3060.84	273.6	0.81	Vehicle		Example cells
3	3	1	12	2	15	765	348	[746, 337, 784, 360]	459.0	209.1	2879.22	314.64	0.921	Vehicle		Example cells
3	3	1	12	2	16	247	478	[236, 458, 258, 499]	148.2	287.1	2913.07	324.72	0.73	Vehicle		Example cells
3	3	1	12	2	17	631	647	[611, 628, 651, 666]	378.6	388.2	3152.76	547.2	0.699	Vehicle		Example cells
3	3	1	12	2	18	804	106	[721, 23, 888, 190]	482.7	63.9	3281.91	10040.04	0.867	Vehicle		Example cells
3	3	1	12	2	19	702	790	[686, 771, 718, 809]	421.2	474.0	4221.71	437.76	0.666	Vehicle		Example cells
3	3	1	12	2	20	827	365	[812, 345, 843, 385]	496.5	219.0	3598.89	446.4	0.642	Vehicle		Example cells
3	3	1	12	2	21	774	170	[764, 155, 785, 185]	464.7	102.0	2916.77	226.8	0.895	Vehicle		Example cells
3	3	1	12	2	22	585	487	[574, 471, 597, 503]	351.3	292.2	2553.43	264.96	0.884	Vehicle		Example cells
3	3	1	12	2	23	78	407	[62, 397, 94, 417]	46.8	244.2	4198.03	230.4	0.568	Vehicle		Example cells
3	3	1	12	2	24	273	183	[253, 165, 294, 201]	164.1	109.8	3214.49	531.36	0.768	Vehicle		Example cells
3	3	1	13	1	1	303	754	[294, 745, 313, 764]	182.1	452.7	2588.07	129.96	0.572	Vehicle		Example cells
3	3	1	13	1	2	673	585	[656, 573, 690, 597]	403.8	351.0	3288.84	293.76	0.873	Vehicle		Example cells
3	3	1	13	1	3	435	191	[424, 180, 446, 202]	261.0	114.6	3587.89	174.24	0.841	Vehicle		Example cells
3	3	1	13	1	4	286	849	[267, 835, 306, 863]	171.9	509.4	3012.22	393.12	0.79	Vehicle		Example cells
3	3	1	13	1	5	204	85	[187, 67, 221, 104]	122.4	51.3	2852.18	452.88	0.77	Vehicle		Example cells
3	3	1	13	1	6	309	412	[297, 394, 321, 431]	185.4	247.5	3468.27	319.68	0.746	Vehicle		Example cells
3	3	1	13	1	7	219	339	[204, 319, 234, 360]	131.4	203.7	3237.58	442.8	0.753	Vehicle		Example cells
3	3	1	13	1	8	161	532	[150, 517, 172, 547]	96.6	319.2	3568.42	237.6	0.631	Vehicle		Example cells
3	3	1	13	1	9	160	823	[149, 805, 171, 841]	96.0	493.8	2911.64	285.12	0.786	Vehicle		Example cells
3	3	1	13	1	10	497	170	[483, 152, 512, 189]	298.5	102.3	3853.21	386.28	0.738	Vehicle		Example cells
3	3	1	13	1	11	746	543	[729, 527, 764, 560]	447.9	326.1	2877.21	415.8	0.851	Vehicle		Example cells
3	3	1	13	1	12	280	794	[263, 784, 297, 805]	168.0	476.7	3175.52	257.04	0.648	Vehicle		Example cells
3	3	1	13	1	13	118	472	[102, 458, 135, 487]	71.1	283.5	2350.69	344.52	0.858	Vehicle		Example cells
3	3	1	13	1	14	292	256	[279, 239, 306, 274]	175.5	153.9	2616.25	340.2	0.598	Vehicle		Example cells
3	3	1	13	1	15	642	372	[622, 363, 662, 381]	385.2	223.2	4489.08	259.2	0.885	Vehicle		Example cells
3	3	1	13	1	16	138	312	[126, 301, 150, 323]	82.8	187.2	4773.02	190.08	0.739	Vehicle		Example cells
3	3	1	13	1	17	460	368	[449, 357, 472, 380]	276.3	221.1	2900.12	190.44	0.85	Vehicle		Example cells
3	3	1	13	1	18	271	229	[258, 214, 284, 244]	162.6	137.4	3498.93	280.8	0.638	Vehicle		Example cells
3	3	1	13	1	19	331	417	[322, 403, 341, 431]	198.9	250.2	4337.85	191.52	0.845	Vehicle		Example cells
3	3	1	13	1	20	436	747	[423, 728, 449, 766]	261.6	448.2	3584.09	355.68	0.915	Vehicle		Example cells
3	3	1	13	1	21	848	365	[832, 351, 865, 379]	509.1	219.0	4072.62	332.64	0.868	Vehicle		Example cells
3	3	1	13	1	22	791	285	[774, 272, 808, 299]	474.6	171.3	3188.34	330.48	0.585	Vehicle		Example cells
3	3	1	13	1	23	233	489	[217, 470, 249, 508]	139.8	293.4	3098.88	437.76	0.829	Vehicle		Example cells
3	3	1	13	1	24	192	315	[181, 304, 203, 327]	115.2	189.3	4331.05	182.16	0.813	Vehicle		Example cells
3	3	1	13	2	1	47	823	[32, 812, 62, 835]	28.2	494.1	3130.61	248.4	0.776	Vehicle		Example cells
3	3	1	13	2	2	378	538	[363, 519, 394, 558]	227.1	323.1	4189.01	435.24	0.609	Vehicle		Example cells
3	3	1	13	2	3	744	244	[733, 228, 756, 260]	446.7	146.4	4017.62	264.96	0.604	Vehicle		Example cells
3	3	1	13	2	4	627	497	[610, 482, 644, 513]	376.2	298.5	4328.19	379.44	0.714	Vehicle		Example cells
3	3	1	13	2	5	132	691	[112, 678, 153, 705]	79.5	414.9	2672.77	398.52	0.58	Vehicle		Example cells
3	3	1	13	2	6	122	855	[105, 840, 139, 871]	73.2	513.3	3096.92	379.44	0.872	Vehicle		Example cells
3	3	1	13	2	7	52	638	[40, 618, 65, 658]	31.5	382.8	3414.24	360.0	0.705	Vehicle		Example cells
3	3	1	13	2	8	627	245	[611, 230, 643, 261]	376.2	147.3	3791.0	357.12	0.73	Vehicle		Example cells
3	3	1	13	2	9	368	179	[350, 165, 386, 194]	220.8	107.7	3592.78	375.84	0.654	Vehicle		Example cells
3	3	1	13	2	10	291	483	[282, 474, 301, 492]	174.9	289.8	5313.87	123.12	0.864	Vehicle		Example cells
3	3	1	13	2	11	856	670	[838, 651, 874, 689]	513.6	402.0	3001.0	492.48	0.709	Vehicle		Example cells
3	3	1	13	2	12	753	443	[733, 426, 773, 461]	451.8	266.1	3633.78	504.0	0.598	Vehicle		Example cells
3	3	1	13	2	13	725	502	[714, 482, 736, 523]	435.0	301.5	2951.03	324.72	0.898	Vehicle		Example cells
3	3	1	13	2	14	758	696	[738, 687, 778, 706]	454.8	417.9	3051.77	273.6	0.721	Vehicle		Example cells
3	3	1	13	2	15	765	348	[746, 337, 784, 360]	459.0	209.1	2869.37	314.64	0.625	Vehicle		Example cells
3	3	1	13	2	16	247	478	[236, 458, 258, 499]	148.2	287.1	2925.81	324.72	0.663	Vehicle		Example cells
3	3	1	13	2	17	631	647	[611, 628, 651, 666]	378.6	388.2	3162.81	547.2	0.64	Vehicle		Example cells
3	3	1	13	2	18	804	106	[721, 23, 888, 190]	482.7	63.9	3297.47	10040.04	0.641	Vehicle		Example cells
3	3	1	13	2	19	702	790	[686, 771, 718, 809]	421.2	474.0	4214.76	437.76	0.938	Vehicle		Example cells
3	3	1	13	2	20	827	365	[812, 345, 843, 385]	496.5	219.0	3590.12	446.4	0.792	Vehicle		Example cells
3	3	1	13	2	21	774	170	[764, 155, 785, 185]	464.7	102.0	2864.25	226.8	0.825	Vehicle		Example cells
3	3	1	13	2	22	585	487	[574, 471, 597, 503]	351.3	292.2	2558.11	264.96	0.813	Vehicle		Example cells
3	3	1	13	2	23	78	407	[62, 397, 94, 417]	46.8	244.2	4209.72	230.4	0.805	Vehicle		Example cells
3	3	1	13	2	24	273	183	[253, 165, 294, 201]	164.1	109.8	3229.55	531.36	0.852	Vehicle		Example cells
3	3	1	14	1	1	303	754	[294, 745, 313, 764]	182.1	452.7	2583.33	129.96	0.937	Vehicle		Example cells
3	3	1	14	1	2	673	585	[656, 573, 690, 597]	403.8	351.0	3276.02	293.76	0.811	Vehicle		Example cells
3	3	1	14	1	3	435	191	[424, 180, 446, 202]	261.0	114.6	3539.42	174.24	0.926	Vehicle		Example cells
3	3	1	14	1	4	286	849	[267, 835, 306, 863]	171.9	509.4	2974.75	393.12	0.843	Vehicle		Example cells
3	3	1	14	1	5	204	85	[187, 67, 221, 104]	122.4	51.3	2788.92	452.88	0.783	Vehicle		Example cells
3	3	1	14	1	6	309	412	[297, 394, 321, 431]	185.4	247.5	3469.57	319.68	0.921	Vehicle		Example cells
3	3	1	14	1	7	219	339	[204, 319, 234, 360]	131.4	203.7	3236.35	442.8	0.573	Vehicle		Example cells
3	3	1	14	1	8	161	532	[150, 517, 172, 547]	96.6	319.2	3575.36	237.6	0.587	Vehicle		Example cells
3	3	1	14	1	9	160	823	[149, 805, 171, 841]	96.0	493.8	2912.83	285.12	0.6	Vehicle		Example cells
3	3	1	14	1	10	497	170	[483, 152, 512, 189]	298.5	102.3	3848.76	386.28	0.579	Vehicle		Example cells
3	3	1	14	1	11	746	543	[729, 527, 764, 560]	447.9	326.1	2846.76	415.8	0.706	Vehicle		Example cells
3	3	1	14	1	12	280	794	[263, 784, 297, 805]	168.0	476.7	3162.36	257.04	0.7	Vehicle		Example cells
3	3	1	14	1	13	118	472	[102, 458, 135, 487]	71.1	283.5	2345.99	344.52	0.81	Vehicle		Example cells
3	3	1	14	1	14	292	256	[279, 239, 306, 274]	175.5	153.9	2556.32	340.2	0.813	Vehicle		Example cells
3	3	1	14	1	15	642	372	[622, 363, 662, 381]	385.2	223.2	4419.95	259.2	0.705	Vehicle		Example cells
3	3	1	14	1	16	138	312	[126, 301, 150, 323]	82.8	187.2	4756.52	190.08	0.641	Vehicle		Example cells
3	3	1	14	1	17	460	368	[449, 357, 472, 380]	276.3	221.1	2900.13	190.44	0.55	Vehicle		Example cells
3	3	1	14	1	18	271	229	[258, 214, 284, 244]	162.6	137.4	3510.54	280.8	0.652	Vehicle		Example cells
3	3	1	14	1	19	331	417	[322, 403, 341, 431]	198.9	250.2	4352.08	191.52	0.842	Vehicle		Example cells
3	3	1	14	1	20	436	747	[423, 728, 449, 766]	261.6	448.2	3605.99	355.68	0.687	Vehicle		Example cells
3	3	1	14	1	21	848	365	[832, 351, 865, 379]	509.1	219.0	4093.85	332.64	0.879	Vehicle		Example cells
3	3	1	14	1	22	791	285	[774, 272, 808, 299]	474.6	171.3	3172.53	330.48	0.869	Vehicle		Example cells
